MatchID,InningsNo,TeamID,PlayerID,PlayerName,PlayerImage,PlayingOrder,MatchPlayingOrder,BowlerName,OutDesc,ShortOutDesc,Runs,Balls,DotBalls,DotBallPercentage,DotBallFrequency,Ones,Twos,Threes,Fours,Sixes,BoundaryPercentage,BoundaryFrequency,StrikeRate,MinOver,MinStrikerOver,WicketNo,AgainstFast,AgainstSpin,AgainstFastPercent,AgainstSpinPercent,PLAYER_ID
1414,1,16,2021-100mb00000000584-a3f48c1791dd11,Venkatesh Iyer ,https://scores.iplt20.com/ipl/playerimages/Vlz3yFvFOc1711106555584.png,7.0,4,Kuldeep Sen,c Dhruv Jurel b Kuldeep Sen,c Dhruv Jurel b Kuldeep Sen,8,6,2,33.33,3.00,2,1,0,1,0,50.00,6.00,133.33,0,0,2,6,0,100.00,0.00,584
1414,1,16,2022-100mb00000000991-d9fbad51a44b11,Ramandeep Singh ,https://scores.iplt20.com/ipl/playerimages/X9K4X2qutU1711106634991.png,8.0,8,,not out,not out,1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,,1,0,100.00,0.00,991
1414,1,16,2021-100mb00000000583-8f4c0c4491dd11,Vaibhav Arora  (IP),https://scores.iplt20.com/ipl/playerimages/DIqsj0BB871711106539583.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,583
1414,1,16,2018-100mb00000000031-b334eaf6f08611,Mitchell Starc ,https://scores.iplt20.com/ipl/playerimages/h2OT7bDEjJ171110650931.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,31
1414,1,16,2019-100mb00000000140-a41b85f2449d11,Varun Chakaravarthy ,https://scores.iplt20.com/ipl/playerimages/ORNmMBJKWk1711106326140.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,140
1414,1,16,2022-100mb00000001013-30676520bcc011,Harshit Rana ,https://scores.iplt20.com/ipl/playerimages/QZDTDwqZgk17111062411013.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1013
1414,2,18,2020-100mb00000000533-e895f279639811,Yashasvi Jaiswal ,https://scores.iplt20.com/ipl/playerimages/R8cRAMbl2B1712561075533.png,1.0,2,Vaibhav Arora,c Venkatesh Iyer b Vaibhav Arora,c Venkatesh Iyer b Vaibhav Arora,19,9,4,44.44,2.25,1,0,0,3,1,94.74,2.25,211.11,0,0,5,9,0,100.00,0.00,533
1414,2,18,2019-100mb00000000182-b78f12ef44b611,Jos Buttler  (IP),https://scores.iplt20.com/ipl/playerimages/VzYJy6Vkaf1712560897182.png,2.0,10,,not out,not out,107,60,17,28.33,3.53,21,7,0,9,6,67.29,4.00,178.33,0,0,,34,25,56.67,41.67,182
1414,2,18,2019-100mb00000000190-c62cbae544b711,Sanju Samson (c)(wk),https://scores.iplt20.com/ipl/playerimages/FeeCI4cvOd1712560920190.png,3.0,1,Harshit Rana,c Sunil Narine b Harshit Rana,c Sunil Narine b Harshit Rana,12,8,2,25.00,4.00,4,0,0,2,0,66.67,4.00,150.00,0,0,4,8,0,100.00,0.00,190
1414,2,18,2019-100mb00000000189-ac8c327a44b711,Riyan Parag ,https://scores.iplt20.com/ipl/playerimages/3mYk6kYS0d1712560909189.png,4.0,4,Harshit Rana,c Andre Russell b Harshit Rana,c Andre Russell b Harshit Rana,34,14,3,21.43,4.67,4,1,0,4,2,82.35,2.33,242.86,0,0,3,12,2,85.71,14.29,189
1414,2,18,2022-100mb00000001004-da6e207ea44e11,Dhruv Jurel ,https://scores.iplt20.com/ipl/playerimages/nhgGQxdSL217125608481004.png,5.0,6,Sunil Narine,lbw Sunil Narine,lbw Sunil Narine,2,4,2,50.00,2.00,2,0,0,0,0,0.00,,50.00,0,0,8,1,3,25.00,75.00,1004
1414,2,18,2018-100mb00000000045-f658f1b6f88a11,Ravichandran Ashwin ,https://scores.iplt20.com/ipl/playerimages/2yn4Q8a8Ht171256106045.png,6.0,7,Varun Chakaravarthy,c Angkrish Raghuvanshi b Varun Chakaravarthy,c Angkrish Raghuvanshi b Varun Chakaravarthy,8,11,6,54.55,1.83,4,0,0,1,0,50.00,11.00,72.73,0,0,6,5,6,45.45,54.55,45
1414,2,18,2019-100mb00000000210-b8addb3444bb11,Shimron Hetmyer ,https://scores.iplt20.com/ipl/playerimages/pIffM9QF3X1712560954210.png,7.0,5,Varun Chakaravarthy,c Shreyas Iyer b Varun Chakaravarthy,c Shreyas Iyer b Varun Chakaravarthy,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,1,0,1,0.00,100.00,210
1414,2,18,2019-100mb00000000329-bee19eaeb1e711,Rovman Powell ,https://scores.iplt20.com/ipl/playerimages/5LaCPO2B3Y1712561037329.png,8.0,3,Sunil Narine,lbw Sunil Narine,lbw Sunil Narine,26,13,5,38.46,2.60,4,0,0,1,3,84.62,3.25,200.00,0,0,12,3,10,23.08,76.92,329
1414,2,18,2019-100mb00000000066-573f78a31e3711,Trent Boult ,https://scores.iplt20.com/ipl/playerimages/pc2CYOhYtu171256108666.png,9.0,8,Mitchell Starc,run out (Shreyas Iyer),run out (Shreyas Iyer),0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,2,0,1,0.00,100.00,66
1414,2,18,2019-100mb00000000109-5cc123ab449411,Avesh Khan ,https://scores.iplt20.com/ipl/playerimages/00hiUS7jEY1712560869109.png,10.0,9,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,109
1414,2,18,2018-100mb00000000010-b76159ade99b11,Yuzvendra Chahal ,https://scores.iplt20.com/ipl/playerimages/wKN542FHls171256083810.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,10
1414,2,18,2022-100mb00000001005-56564f7fa44f11,Kuldeep Sen  (RP),https://scores.iplt20.com/ipl/playerimages/hz1O4UO9Sa17125608601005.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1005
1415,1,17,2019-100mb00000000164-8ae075db44ad11,Ishan Kishan (wk),https://scores.iplt20.com/ipl/playerimages/i0C5Zzihcj1711208518164.png,1.0,3,Kagiso Rabada,c Harpreet Brar b Kagiso Rabada,c Harpreet Brar b Kagiso Rabada,8,8,3,37.50,2.67,4,0,0,1,0,50.00,8.00,100.00,0,0,2,4,4,50.00,50.00,164
1415,1,17,2018-100mb00000000006-2cf4bba8e99b11,Rohit Sharma ,https://scores.iplt20.com/ipl/playerimages/PkGocfnXm717112088856.png,2.0,2,Sam Curran,c Harpreet Brar b Sam Curran,c Harpreet Brar b Sam Curran,36,25,10,40.00,2.50,10,0,0,2,3,72.22,5.00,144.00,0,0,4,18,7,72.00,28.00,6
1415,1,17,2019-100mb00000000174-619a804244af11,Suryakumar Yadav  (RP),https://scores.iplt20.com/ipl/playerimages/OodUcDzqTr1712555211174.png,3.0,11,Sam Curran,c Prabhsimran Singh b Sam Curran,c Prabhsimran Singh b Sam Curran,78,53,15,28.30,3.53,24,4,0,7,3,58.97,5.30,147.17,0,0,5,37,16,69.81,30.19,174
1415,1,17,2022-100mb00000000993-60c58f9ea44c11,Tilak Varma ,https://scores.iplt20.com/ipl/playerimages/B0PfgYgVYQ1711209116993.png,4.0,5,,not out,not out,34,18,1,5.56,18.00,12,1,0,2,2,58.82,4.50,188.89,0,0,,15,3,83.33,16.67,993
1415,1,17,2018-100mb00000000054-e3ebefa2050a11,Hardik Pandya (c),https://scores.iplt20.com/ipl/playerimages/F6YZ6vemsO171120879054.png,5.0,1,Harshal Patel,c Harpreet Brar b Harshal Patel,c Harpreet Brar b Harshal Patel,10,6,2,33.33,3.00,2,1,0,0,1,60.00,6.00,166.67,0,0,3,6,0,100.00,0.00,54
1415,1,17,2021-100mb00000000636-9e985b64160411,Tim David ,https://scores.iplt20.com/ipl/playerimages/8fc3ohcEyv1711209012636.png,6.0,6,Harshal Patel,c Sam Curran b Harshal Patel,c Sam Curran b Harshal Patel,14,7,4,57.14,1.75,0,0,0,2,1,100.00,2.33,200.00,0,0,6,7,0,100.00,0.00,636
1415,1,17,2019-100mb00000000371-481ee0be14fc11,Romario Shepherd ,https://scores.iplt20.com/ipl/playerimages/scujgVJ9B41711208751371.png,7.0,7,Harshal Patel,c Shashank Singh b Harshal Patel,c Shashank Singh b Harshal Patel,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,7,2,0,100.00,0.00,371
1415,1,17,2019-100mb00000000217-29d6c58644bf11,Mohammad Nabi ,https://scores.iplt20.com/ipl/playerimages/UfEtDAomXm1711208571217.png,8.0,8,Harshal Patel,run out (Harshal Patel),run out (Harshal Patel),0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,1,1,0,100.00,0.00,217
1415,1,17,2022-100mb00000001045-ff63138dd51a11,Akash Madhwal  (IP),https://scores.iplt20.com/ipl/playerimages/IwmjA0839y17112084651045.png,,4,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1045
1415,1,17,2023-100mb00000002535-239c770f61da11,Gerald Coetzee ,https://scores.iplt20.com/ipl/playerimages/hBzYnHZ4TB17112085892535.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,2535
1415,1,17,2019-100mb00000000192-f5e65e7b44b711,Shreyas Gopal ,https://scores.iplt20.com/ipl/playerimages/oNTcAjcRmE1711208546192.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,192
1415,1,17,2018-100mb00000000009-92bfdfe9e99b11,Jasprit Bumrah ,https://scores.iplt20.com/ipl/playerimages/7ID0MgCukM17112091009.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,9
1415,2,15,2019-100mb00000000138-5bd8fcf6449d11,Sam Curran (c),https://scores.iplt20.com/ipl/playerimages/FI9s4lCvoB1711173253138.png,1.0,1,Jasprit Bumrah,c Ishan Kishan b Jasprit Bumrah,c Ishan Kishan b Jasprit Bumrah,6,7,4,57.14,1.75,2,0,0,1,0,66.67,7.00,85.71,0,0,2,7,0,100.00,0.00,138
1415,2,15,2019-100mb00000000137-d774e3d1449c11,Prabhsimran Singh ,https://scores.iplt20.com/ipl/playerimages/u61HfGHXit1711170179137.png,2.0,2,Gerald Coetzee,c Ishan Kishan b Gerald Coetzee,c Ishan Kishan b Gerald Coetzee,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,1,1,0,100.00,0.00,137
1415,2,15,2022-100mb00000001426-5cf9b7f5336311,Rilee Rossouw ,https://scores.iplt20.com/ipl/playerimages/08s9paS7Ua17111701981426.png,3.0,3,Jasprit Bumrah,b Jasprit Bumrah,b Jasprit Bumrah,1,3,2,66.67,1.50,1,0,0,0,0,0.00,,33.33,0,0,12,3,0,100.00,0.00,1426
1415,2,15,2019-100mb00000000183-f4a991db44b611,Liam Livingstone ,https://scores.iplt20.com/ipl/playerimages/pUwFBE2gZx1711170298183.png,4.0,6,Gerald Coetzee,c & b Gerald Coetzee,c & b Gerald Coetzee,1,2,1,50.00,2.00,1,0,0,0,0,0.00,,50.00,0,0,7,2,0,100.00,0.00,183
1415,2,15,2023-100mb00000001934-cfa99deac40011,Harpreet Bhatia  (IP),https://scores.iplt20.com/ipl/playerimages/gxmvxNY1vg17111703391934.png,5.0,11,Shreyas Gopal,c & b Shreyas Gopal,c & b Shreyas Gopal,13,15,9,60.00,1.67,3,1,0,2,0,61.54,7.50,86.67,0,0,3,13,2,86.67,13.33,1934
1415,2,15,2019-100mb00000000191-df21803b44b711,Shashank Singh ,https://scores.iplt20.com/ipl/playerimages/sL3P8qAVv41711170317191.png,6.0,7,Jasprit Bumrah,c Tilak Varma b Jasprit Bumrah,c Tilak Varma b Jasprit Bumrah,41,25,5,20.00,5.00,15,0,0,2,3,63.41,5.00,164.00,0,0,8,18,7,72.00,28.00,191
1415,2,15,2022-100mb00000001000-d90666b7a44d11,Jitesh Sharma (wk),https://scores.iplt20.com/ipl/playerimages/1eHCSP8cYW17111700351000.png,7.0,4,Akash Madhwal,lbw Akash Madhwal,lbw Akash Madhwal,9,9,3,33.33,3.00,5,0,0,1,0,44.44,9.00,100.00,0,0,9,6,3,66.67,33.33,1000
1415,2,15,2024-100mb00000003109-b7f98c40df9d11,Ashutosh Sharma ,https://scores.iplt20.com/ipl/playerimages/7vr2p2Kg9B17111703883109.png,8.0,5,Gerald Coetzee,c Mohammad Nabi b Gerald Coetzee,c Mohammad Nabi b Gerald Coetzee,61,28,10,35.71,2.80,7,2,0,2,7,81.97,3.11,217.86,0,0,6,26,0,92.86,0.00,3109
1415,2,15,2019-100mb00000000130-89338eb7449a11,Harpreet Brar ,https://scores.iplt20.com/ipl/playerimages/Cmg9oXuZj31711170126130.png,9.0,8,Hardik Pandya,c Mohammad Nabi b Hardik Pandya,c Mohammad Nabi b Hardik Pandya,21,20,12,60.00,1.67,3,2,0,2,1,66.67,6.67,105.00,0,0,5,20,0,100.00,0.00,130
1415,2,15,2019-100mb00000000114-8c98068c449611,Harshal Patel ,https://scores.iplt20.com/ipl/playerimages/07aAWmz69E1711170075114.png,10.0,9,,not out,not out,1,4,3,75.00,1.33,1,0,0,0,0,0.00,,25.00,0,0,,4,0,100.00,0.00,114
1415,2,15,2019-100mb00000000116-dbd48930449611,Kagiso Rabada ,https://scores.iplt20.com/ipl/playerimages/aB3QYts8Ln1711170090116.png,11.0,10,Akash Madhwal,run out (Mohammad Nabi),run out (Mohammad Nabi),8,3,0,0.00,,2,0,0,0,1,75.00,3.00,266.67,0,0,4,3,0,100.00,0.00,116
1415,2,15,2019-100mb00000000125-2485f88b449911,Arshdeep Singh  (RP),https://scores.iplt20.com/ipl/playerimages/A3OtoulUW21711170102125.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,125
1416,1,13,2018-100mb00000000044-e03a43dbf88a11,Ajinkya Rahane  (RP),https://scores.iplt20.com/ipl/playerimages/kgmWgHr8dK171100735244.png,1.0,11,Krunal Pandya,b Krunal Pandya,b Krunal Pandya,36,24,9,37.50,2.67,8,1,0,5,1,72.22,4.00,150.00,0,0,7,16,8,66.67,33.33,44
1416,1,13,2021-100mb00000000724-7645abdd460011,Rachin Ravindra ,https://scores.iplt20.com/ipl/playerimages/4kArkYqm8q1711007201724.png,2.0,2,Mohsin Khan,b Mohsin Khan,b Mohsin Khan,0,1,1,100.00,1.00,0,0,0,0,0,,,0.00,0,0,11,1,0,100.00,0.00,724
1416,1,13,2019-100mb00000000102-28e7fca043fc11,Ruturaj Gaikwad (c),https://scores.iplt20.com/ipl/playerimages/kj0w9hIoW31711007388102.png,3.0,1,Yash Thakur,c K L Rahul b Yash Thakur,c K L Rahul b Yash Thakur,17,13,3,23.08,4.33,5,4,0,1,0,23.53,13.00,130.77,0,0,1,13,0,100.00,0.00,102
1416,1,13,2018-100mb00000000046-06b5ba89f88b11,Ravindra Jadeja ,https://scores.iplt20.com/ipl/playerimages/NcCLI8nzgA171100732646.png,4.0,6,,not out,not out,57,40,8,20.00,5.00,21,5,0,5,1,45.61,6.67,142.50,0,0,,23,17,57.50,42.50,46
1416,1,13,2019-100mb00000000211-dc1f6a2544bb11,Shivam Dube ,https://scores.iplt20.com/ipl/playerimages/op1NfcpXJc1711105807211.png,5.0,5,Marcus Stoinis,c K L Rahul b Marcus Stoinis,c K L Rahul b Marcus Stoinis,3,8,5,62.50,1.60,3,0,0,0,0,0.00,,37.50,0,0,3,4,4,50.00,50.00,211
1416,1,13,2022-100mb00000001229-0174f02b040d11,Sameer Rizwi  (IP),https://scores.iplt20.com/ipl/playerimages/lOiPnmLcVF17110074081229.png,6.0,3,Krunal Pandya,st K L Rahul b Krunal Pandya,st K L Rahul b Krunal Pandya,1,5,4,80.00,1.25,1,0,0,0,0,0.00,,20.00,0,0,2,4,1,80.00,20.00,1229
1416,1,13,2019-100mb00000000206-501d92f644bb11,Moeen Ali ,https://scores.iplt20.com/ipl/playerimages/C7jnSXWVhD1711007430206.png,7.0,4,Ravi Bishnoi,c Ayush Badoni b Ravi Bishnoi,c Ayush Badoni b Ravi Bishnoi,30,20,6,30.00,3.33,10,1,0,0,3,60.00,6.67,150.00,0,0,4,9,11,45.00,55.00,206
1416,1,13,2019-100mb00000000057-57100cf415ba11,MS Dhoni (wk),https://scores.iplt20.com/ipl/playerimages/PkWRbVH7sK171100730157.png,8.0,7,,not out,not out,28,9,1,11.11,9.00,2,1,0,3,2,85.71,1.80,311.11,0,0,,8,1,88.89,11.11,57
1416,1,13,2019-100mb00000000091-8640595343ec11,Deepak Chahar ,https://scores.iplt20.com/ipl/playerimages/NJaUjZR0DV171100696191.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,91
1416,1,13,2020-100mb00000000539-04833b65639b11,Tushar Deshpande ,https://scores.iplt20.com/ipl/playerimages/FrVWc2S2Nm1711007317539.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,539
1416,1,13,2019-100mb00000000258-e46e7f697acb11,Mustafizur Rahman ,https://scores.iplt20.com/ipl/playerimages/q4cdVvsO361711105817258.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,258
1416,1,13,2022-100mb00000001014-1f0cfb3dc17911,Matheesha Pathirana ,https://scores.iplt20.com/ipl/playerimages/KJCZZ2GM6p17114657091014.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1014
1416,2,77,2019-100mb00000000170-9429250944ae11,Quinton De Kock ,https://scores.iplt20.com/ipl/playerimages/ixKNBqd8EU1711261997170.png,1.0,2,Mustafizur Rahman,c MS Dhoni b Mustafizur Rahman,c MS Dhoni b Mustafizur Rahman,54,43,12,27.91,3.58,22,3,0,5,1,48.15,7.17,125.58,0,0,2,29,14,67.44,32.56,170
1416,2,77,2018-100mb00000000019-80e59e32e99c11,K L Rahul (c)(wk),https://scores.iplt20.com/ipl/playerimages/6cmm6s8czq171145722419.png,2.0,1,Matheesha Pathirana,c Ravindra Jadeja b Matheesha Pathirana,c Ravindra Jadeja b Matheesha Pathirana,82,53,16,30.19,3.31,22,3,0,9,3,65.85,4.42,154.72,0,0,1,43,10,81.13,18.87,19
1416,2,77,2019-100mb00000000136-9313d156449c11,Nicholas Pooran ,https://scores.iplt20.com/ipl/playerimages/8uhZbeLXqk1711261950136.png,3.0,5,,not out,not out,23,12,3,25.00,4.00,5,0,0,3,1,78.26,3.00,191.67,0,0,,11,0,91.67,0.00,136
1416,2,77,2018-100mb00000000023-201fd633e99d11,Marcus Stoinis ,https://scores.iplt20.com/ipl/playerimages/PWfOJHNjDe171126212723.png,4.0,3,,not out,not out,8,7,3,42.86,2.33,2,1,0,1,0,50.00,7.00,114.29,0,0,,7,0,100.00,0.00,23
1416,2,77,2019-100mb00000000215-f86e728844bc11,Deepak Hooda ,https://scores.iplt20.com/ipl/playerimages/XC1MHioMyc1711262116215.png,,4,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,215
1416,2,77,2022-100mb00000000985-f5950061a44811,Ayush Badoni ,https://scores.iplt20.com/ipl/playerimages/Pi1IydigUB1711262305985.png,,6,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,985
1416,2,77,2018-100mb00000000017-5e389774e99c11,Krunal Pandya ,https://scores.iplt20.com/ipl/playerimages/4BJlUSLBag171126198517.png,,7,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,17
1416,2,77,2019-100mb00000000071-8ee448c81e3711,Matt Henry ,https://scores.iplt20.com/ipl/playerimages/psf4onnYjT171351983871.png,,8,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,71
1416,2,77,2020-100mb00000000520-c2b1e0df638711,Ravi Bishnoi ,https://scores.iplt20.com/ipl/playerimages/n4TyIjAG5P1711262182520.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,520
1416,2,77,2020-100mb00000000541-c84d8371639b11,Mohsin Khan ,https://scores.iplt20.com/ipl/playerimages/2dXTjjefkA1711262214541.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,541
1416,2,77,2022-100mb00000001550-b8b1d54854ee11,Yash Thakur ,https://scores.iplt20.com/ipl/playerimages/K9kzaasN0P17112619751550.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,1550
1417,1,20,2018-100mb00000000037-4e250de6f88a11,Travis Head  (RP),https://scores.iplt20.com/ipl/playerimages/UcE1cNJKGb171117273637.png,1.0,11,Kuldeep Yadav,c Tristan Stubbs b Kuldeep Yadav,c Tristan Stubbs b Kuldeep Yadav,89,32,6,18.75,5.33,9,0,0,11,6,89.89,1.88,278.13,0,0,2,17,15,53.13,46.88,37
1417,1,20,2019-100mb00000000212-9df3a24d44bc11,Abhishek Sharma ,https://scores.iplt20.com/ipl/playerimages/dQpGnjmPeu1711172702212.png,2.0,3,Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,46,12,2,16.67,6.00,2,0,0,2,6,95.65,1.50,383.33,0,0,3,1,11,8.33,91.67,212
1417,1,20,2019-100mb00000000287-ca1a6bb17ae311,Aiden Markram ,https://scores.iplt20.com/ipl/playerimages/YtVGIjij0f1711172711287.png,3.0,4,Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,c Axar Patel b Kuldeep Yadav,1,3,2,66.67,1.50,1,0,0,0,0,0.00,,33.33,0,0,4,0,3,0.00,100.00,287
1417,1,20,2019-100mb00000000202-438eed6944ba11,Heinrich Klaasen (wk),https://scores.iplt20.com/ipl/playerimages/iyUTeZybFC1711172231202.png,4.0,5,Axar Patel,b Axar Patel,b Axar Patel,15,8,3,37.50,2.67,3,0,0,0,2,80.00,4.00,187.50,0,0,9,0,8,0.00,100.00,202
1417,1,20,2023-100mb00000001944-c9a4b0e8c40511,Nitish Kumar Reddy ,https://scores.iplt20.com/ipl/playerimages/IozBAaYkzy17111722041944.png,5.0,6,Kuldeep Yadav,c David Warner b Kuldeep Yadav,c David Warner b Kuldeep Yadav,37,27,8,29.63,3.38,13,2,0,2,2,54.05,6.75,137.04,0,0,6,14,13,51.85,48.15,1944
1417,1,20,2020-100mb00000000523-53bc4c09638b11,Shahbaz Ahmed ,https://scores.iplt20.com/ipl/playerimages/yiujPw2PGz1711172768523.png,6.0,8,,not out,not out,59,29,3,10.34,9.67,17,2,0,2,5,64.41,4.14,203.45,0,0,,19,10,65.52,34.48,523
1417,1,20,2020-100mb00000000525-4d2e1ac6639511,Abdul Samad ,https://scores.iplt20.com/ipl/playerimages/r4QabEK0yx1711172786525.png,7.0,7,Mukesh Kumar,c Anrich Nortje b Mukesh Kumar,c Anrich Nortje b Mukesh Kumar,13,8,4,50.00,2.00,1,1,0,1,1,76.92,4.00,162.50,0,0,5,8,0,100.00,0.00,525
1417,1,20,2018-100mb00000000033-d93110bbf88911,Pat Cummins (c),https://scores.iplt20.com/ipl/playerimages/nkEjJbcW10171117272233.png,8.0,1,Mukesh Kumar,run out (Tristan Stubbs),run out (Tristan Stubbs),1,1,0,0.00,,1,0,0,0,0,0.00,,100.00,0,0,1,1,0,100.00,0.00,33
1417,1,20,2018-100mb00000000020-9223b16ce99c11,Washington Sundar  (IP),https://scores.iplt20.com/ipl/playerimages/0X1jz1snSX171117221820.png,9.0,2,,not out,not out,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,20
1417,1,20,2018-100mb00000000015-3501d442e99c11,Bhuvneshwar Kumar ,https://scores.iplt20.com/ipl/playerimages/dsql7EUu0c171117214215.png,,9,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,15
1417,1,20,2019-100mb00000000087-98d4e401342511,Mayank Markande ,https://scores.iplt20.com/ipl/playerimages/ETA1xk7nM9171117289187.png,,10,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,87
1417,1,20,2019-100mb00000000224-85b4cb8c44c011,T Natarajan ,https://scores.iplt20.com/ipl/playerimages/5QBp8S0tJv1711172340224.png,,11,,,,0,0,0,,,0,0,0,0,0,,,-,1000,1000,,0,0,,,224
1417,2,14,2018-100mb00000000051-5a1d4ca2f88b11,Prithvi Shaw  (IP),https://scores.iplt20.com/ipl/playerimages/9BTKQeybEF171117110651.png,1.0,10,Washington Sundar,c Abdul Samad b Washington Sundar,c Abdul Samad b Washington Sundar,16,5,1,20.00,5.00,0,0,0,4,0,100.00,1.25,320.00,0,0,7,0,5,0.00,100.00,51
1417,2,14,2019-100mb00000000214-df216bed44bc11,David Warner ,https://scores.iplt20.com/ipl/playerimages/L4AtGsiPFh1711171000214.png,2.0,2,Bhuvneshwar Kumar,c Pat Cummins b Bhuvneshwar Kumar,c Pat Cummins b Bhuvneshwar Kumar,1,3,2,66.67,1.50,1,0,0,0,0,0.00,,33.33,0,0,5,3,0,100.00,0.00,214
1417,2,14,2024-100mb00000003115-5afd8ccce29e11,Jake Fraser-McGurk ,https://scores.iplt20.com/ipl/playerimages/pq7SsSjYtg17135198623115.png,3.0,3,Mayank Markande,c Heinrich Klaasen b Mayank Markande,c Heinrich Klaasen b Mayank Markande,65,18,3,16.67,6.00,3,0,0,5,7,95.38,1.50,361.11,0,0,2,6,12,33.33,66.67,3115
1417,2,14,2022-100mb00000001580-2e206f715b5511,Abishek Porel ,https://scores.iplt20.com/ipl/playerimages/D4DPR8Shji17111708931580.png,4.0,4,Mayank Markande,st Heinrich Klaasen b Mayank Markande,st Heinrich Klaasen b Mayank Markande,42,22,8,36.36,2.75,4,2,0,7,1,80.95,2.75,190.91,0,0,1,15,7,68.18,31.82,1580
1417,2,14,2022-100mb00000001017-3e376712cc7911,Tristan Stubbs ,https://scores.iplt20.com/ipl/playerimages/d5ZIhnRpGl17111707581017.png,5.0,5,Nitish Kumar Reddy,c Shahbaz Ahmed b Nitish Kumar Reddy,c Shahbaz Ahmed b Nitish Kumar Reddy,10,11,3,27.27,3.67,7,0,1,0,0,0.00,,90.91,0,0,6,7,4,63.64,36.36,1017
1417,2,14,2018-100mb00000000018-6e65e6f7e99c11,Rishabh Pant (c)(wk),https://scores.iplt20.com/ipl/playerimages/CBJeO6dA8l171117091218.png,6.0,1,Nitish Kumar Reddy,c T Natarajan b Nitish Kumar Reddy,c T Natarajan b Nitish Kumar Reddy,44,35,13,37.14,2.69,14,2,0,5,1,59.09,5.83,125.71,0,0,3,33,2,94.29,5.71,18
1417,2,14,2020-100mb00000000538-c16259a1639a11,Lalit Yadav ,https://scores.iplt20.com/ipl/playerimages/ZkSA9NanoI1711171341538.png,7.0,7,T Natarajan,b T Natarajan,b T Natarajan,7,8,4,50.00,2.00,3,0,0,1,0,57.14,8.00,87.50,0,0,11,8,0,100.00,0.00,538
1417,2,14,2019-100mb00000000110-79ae08f5449411,Axar Patel ,https://scores.iplt20.com/ipl/playerimages/rGfKDbGelA1711170804110.png,8.0,6,T Natarajan,c Pat Cummins b T Natarajan,c Pat Cummins b T Natarajan,6,8,2,25.00,4.00,6,0,0,0,0,0.00,,75.00,0,0,4,8,0,100.00,0.00,110
1417,2,14,2019-100mb00000000142-040303a144a811,Anrich Nortje ,https://scores.iplt20.com/ipl/playerimages/4bhEDXOpxp1711170854142.png,9.0,9,T Natarajan,b T Natarajan,b T Natarajan,0,2,2,100.00,1.00,0,0,0,0,0,,,0.00,0,0,9,2,0,100.00,0.00,142
